movie_id,title,tags
190955,Blood Ties,"two brothers, either side law, face organ crime brooklyn 1970s. thriller crime drama clive owen billi crudup marion cotillard guillaum canet"
5123,August Rush,"drama fairi tale elements, orphan music prodigi use gift clue find birth parents. drama date loss son love first sight child labour guitar loss child lover (female) love one' life harmonica lie choir church choir rock star cello forbidden love music lover organ kiss affect music concert tender motherli love children' home death child orphanag secret love crush children fall love relationship woman director piano freddi highmor keri russel jonathan rhi meyer kirsten sheridan"
4518,Elizabeth,"stori ascens throne earli reign queen elizabeth first, endless attempt council marri off, cathol hatr romanc lord robert dudley. drama histori duke histor figur treason cathol protest cate blanchett geoffrey rush christoph eccleston shekhar kapur"
11932,Bride of Chucky,"chucki hook anoth murder doll, bridal gown-clad tiffany, rout 66 murder spree unwit hosts. horror comedi rout 66 puppet evil doll killer doll killer toy toy come life chucki ed gale jennif tilli brad dourif ronni yu"
11165,Tora! Tora! Tora!,"summer 1941, unit state japan seem brink war constant embargo fail diplomaci come end. ""tora! tora! tora!"", name code word use lead japanes pilot indic surpris americans, cover day lead attack pearl harbor, plung america second world war. histori action drama adventur war japan world war ii pearl harbor soldier imperi japan martin balsam sô yamamura joseph cotten richard fleischer"
6116,Spice World,"film follow spice girl entourag (mostli fiction characters) - manag clifford, assist deborah, filmmak pier (who tri shoot documentari ""the real spice girls"") other everyday life. adventur fantasi drama comedi music pop pop cultur pop star victoria beckham melani brown emma bunton bob spier"
57431,The Sitter,"noah, typic entertain-the-kids-no-matter-how-boring-it-i kind sitter. reluct take sit gig; rather, well, anyth else, especi involv slacking. noah watch neighbor' kid get booti call girlfriend city. hook her, noah take streets, urban adventur spin control find run maniac drug lord. comedi babysitt duringcreditssting sam rockwel jonah hill max record david gordon green"
21724,Dance Flick,"street dancer, thoma uncl wrong side tracks, bond beauti megan white might help duo realiz dream enter mother danc battles. action comedi music rap music hip-hop shoshana bush damon wayan jr. essenc atkin damien dant wayan"
278,The Shawshank Redemption,"frame 1940 doubl murder wife lover, upstand banker andi dufresn begin new life shawshank prison, put account skill work amor warden. long stretch prison, dufresn come admir inmat -- includ older prison name red -- integr unquench sens hope. drama crime prison corrupt polic brutal prison cell delinqu parol board escap prison wrong imprison frame murder 1940 tim robbin morgan freeman bob gunton frank darabont"
9290,Crocodile Dundee in Los Angeles,"settl tini australian town walkabout creek signific young son, mick ""crocodile"" dunde thrown loop prestigi lo angel newspap offer honey job. famili migrat back unit states, croc son soon find learn lesson american life -- mani inadvert adventur comedi crocodil traffic jam lo angel stolen paint paul hogan linda kozlowski jere burn simon wincer"
11543,Kingpin,"bowler roy munson swindl wrong crowd left hook hand, settl impoverish obscurity. is, uncov next big thing: amish kid name ishmael. so, corrupt hopelessli naïv hit circuit intent settl old score big ern. comedi sport handicap sexual favor star spangl banner bowl team hair loss biblic interpret comb femal stripper inflat doll combov unlik lover kingpin carriag lancaster, pa woodi harrelson randi quaid vanessa angel bobbi farrelli"
284536,The Gambler,"literatur professor jim bennett lead secret life high-stak gambler. alway risk-taker, bennett bet borrow gangster offer life collateral. stay one step ahead, pit creditor oper illicit gambl ring garner attent frank, paternalist loan shark. relationship student deepens, bennett must risk everyth second chance. thriller crime drama gambl gun professor beat gambler loan shark mark wahlberg john goodman brie larson rupert wyatt"
152737,August: Osage County,"look live strong-wil women weston family, whose path diverg famili crisi bring back midwest hous grew in, dysfunct woman rais them. comedi drama suicid drug addict funer dysfunct famili base play midwest southern bleak comedi mental disord meryl streep julia robert chri cooper john well"
13374,Ice Princess,"help coach, parents, boy drive zamboni machine, noth stop casey (trachtenberg) realiz dream champion figur skater. drama comedi famili sport figur skate teenag girl teen movi teenag michel trachtenberg joan cusack ami stewart tim fywel"
8976,A Lot Like Love,"flight lo angel new york, oliv emili make connection, decid poorli suit together. next seven years, however, reunit time time again, go acquaint close friend ... lovers? comedi new york shyness career flight romant comedi travel male femal relationship lo angel ashton kutcher amanda peet aime garcia nigel cole"
319888,Eddie the Eagle,"inspir true events, eddi eagl feel-good stori michael ""eddie"" edward (taron egerton), unlik courag british ski-jump never stop believ - even entir nation count out. help rebelli charismat coach (play hugh jackman), eddi take establish win heart sport fan around world make improb histor show 1988 calgari winter olympics. comedi drama histori underdog olymp game ski jump biographi sport base true stori britain ski feel good taron egerton hugh jackman christoph walken dexter fletcher"
9469,He Got Game,basketbal player' father must tri convinc go colleg get shorter sentence. drama prison father son relationship homicid begnadigung releas prison forgiv colleg basketbal independ film denzel washington ray allen milla jovovich spike lee
1909,Don Juan DeMarco,"john arnold demarco man believ juan, greatest lover world. clad cape mask, demarco undergo psychiatr treatment dr. jack mickler cure appar delusion. psychiatr session unexpect effect psychiatr staff and, profoundly, dr mickler, rekindl romanc complac marriage. romanc drama comedi sex addict love mental institut patient psychiatrist juan johnni depp marlon brando fay dunaway jeremi leven"
22971,Dear John,sergeant john tyre home 2 week leav germany. meet savannah dive ocean retriev savannah' purs fallen pier. john fall love savannah student spring break help build hous habitat humanity. romanc occur savannah fall deepli love john. promis write john oversea returns. drama romanc war base novel armi love u.s. soldier amanda seyfri chan tatum henri thoma lass hallström
34813,The Losers,"tale doubl cross revenge, center upon member elit u.s. special forc unit sent bolivian jungl search destroy mission. team-clay, jensen, roque, pooch cougar -find target lethal betray instig insid power enemi known max. presum dead, group make plan even score join mysteri aisha, beauti oper agenda. work together, must remain deep undercov track heavily-guard max, ruthless man bent embroil world new high-tech global war. action adventur crime mysteri thriller hospit black op refer macgyv suck jet engin jeffrey dean morgan zoe saldana chri evan sylvain white"
46261,Don't Be Afraid of the Dark,young girl sent live father new girlfriend discov creatur new home want claim one own. fantasi horror thriller monster remak creatur bathtub teeth old hous scari littl peopl kati holm guy pearc baile madison troy nixey
10431,War,"fbi agent jack crawford reveng partner kill clue point mysteri assassin rogue. rogu turn year later take care unfinish business, trigger violent clash rival gangs. truth come late? dust settles, remain standing? action thriller crime fbi reveng fbi agent jet li jason statham john lone philip g. atwel"
8051,Punch-Drunk Love,beleagu small-busi owner get harmonium embark romant journey mysteri woman. comedi drama romanc shyness brother sister relationship busi man adam sandler emili watson philip seymour hoffman paul thoma anderson
9352,EuroTrip,"scott learn longtim cyber-buddi berlin gorgeou young woman, friend embark trip across europe. comedi pari berlin alcohol sex nuditi adventur pen pal travel nudism marijuana teenag duringcreditssting scott mechlowicz jacob pitt michel trachtenberg jeff schaffer"
10167,Half Past Dead,movi tell stori man goe undercov hi-tech prison find inform help prosecut kill wife. stumbl onto plot involv death-row inmat $200 million stash gold. crime action thriller resist undercov alcatraz stolen money steven seagal morri chestnut ja rule michael paul
18147,Unaccompanied Minors,five dispar kid snow airport christma eve learn lesson friendship launch bid get back famili outsmart disgruntl airport offici want keep grounded. comedi famili holiday lewi black wilmer valderrama tyler jame william paul feig
17170,"Bright Lights, Big City","young kid kansa move new york work magazine. get caught world drink drugs, start steadi decline. hope cousin one drink partners, pull ? drama magazin writer drug fashion show michael j. fox kiefer sutherland phoeb cate jame bridg"
18975,The Adventures of Pinocchio,"one puppet-mak geppetto' creation come magic life. puppet, pinocchio, one major desir becom real boy someday. order accomplish goal learn act responsibly. film show adventur learn valuabl lessons. anim famili fantasi itali father son relationship pinocchio love school crime fun poor peopl boy martin landau jonathan taylor thoma genevièv bujold steve barron"
15487,The Greatest Game Ever Played,"biopic 20-year-old franci ouimet defeat golf idol 1900 us open champion, harri vardon. drama famili sport shia labeouf stephen dillan josh flitter bill paxton"
22825,The Box,"norma arthur lewis, suburban coupl young child, receiv simpl wooden box gift, bear fatal irrevoc consequences. mysteri stranger deliv messag box promis bestow upon owner $1 million press button. howev press button simultan caus death anoth human somewher world; someon know. 24 hour box possession, norma arthur find cross-hair startl moral dilemma must face true natur humanity. thriller scienc fiction experi homicid key sacrific research test decis polic control stalker murder alien gift conspiraci money scientist violenc button stranger box cameron diaz jame marsden frank langella richard kelli"
11152,The Ruins,"group friend whose leisur mexican holiday take turn wors they, along fellow tourist embark remot archaeolog dig jungle, someth evil live among ruin drama horror maya civil carnivor plant cancún ruin shawn ashmor jonathan tucker jena malon carter smith"
1831,The Next Best Thing,"comedy-drama best friend - one straight woman, abbie, gay man, robert - decid child together. five year later, abbi fall love straight man want move away robert' littl boy sam, nasti custodi battl ensues. comedi gay parent kid relationship custodi battl flush yoga singl best friend lo angel singl father co-par madonna rupert everett benjamin bratt john schlesing"
43931,My Soul to Take,serial killer return hometown stalk seven children share birthday date allegedli put rest. drama horror mysteri thriller soul serial killer slasher teenag 3d max thieriot john magaro denzel whitak we craven
10591,The Girl Next Door,"except ambiti high schooler matthew aspir career polit fall love gorgeou 19-year-old neighbor, danielle. matthew' bright futur jeopard find daniel porn star. danielle' past catch her, matthew' love forc re-evalu goals. comedi porn actor pornograph video high school school parti blond girl next door emil hirsch elisha cuthbert timothi olyph luke greenfield"
10861,Maximum Risk,"policeman take twin brother' place inherit problem beauti girlfriend. forc kickbox way franc u.s. back play footsi fbi russian mafia. muscl badge, policeman must find answer tough questions, none harder heck accordian player sauna. action adventur thriller mistak person die death twin brother russian mafia jean-claud van damm natasha henstridg jean-hugu anglad ringo lam"
12770,Stealing Harvard,"john girlfriend vow marri save $30,000 dream house. minut achiev financi goal, john find niec accept harvard, remind promis pay tuition (nearli $30,000). john' friend duff convinc turn petti crime make payment … duff' hare-brain scheme spin quickli control. action comedi drama robberi fool studi hous uncl independ film money jason lee tom green lesli mann bruce mcculloch"
276907,Legend,"suave, charm volatile, reggi kray unstabl twin brother ronni start leav mark london underworld 1960s. use violenc get want, sibl orchestr robberi murder run nightclub protect rackets. polic detect leonard ""nipper"" read hot heels, brother continu rapid rise power achiev tabloid notoriety. crime thriller biographi base true stori gangster twin tom hardi emili brown christoph eccleston brian helgeland"
10074,Hot Rod,"rod kimball, perform stunt way life, even though rather accident-prone. poor rod cannot even get respect stepfather, frank, beat weekli spar matches. frank fall ill, rod devis outrag stunt yet rais money frank' oper -- rod kick frank' butt. action comedi stuntman step father swim pool aftercreditssting andi samberg isla fisher bill hader akiva schaffer"
65055,Shark Night,weekend lake hous louisiana gulf turn nightmar seven vacation subject fresh-wat shark attacks. horror thriller shark attack louisiana dirti cop shark aftercreditssting sara paxton chri carmack joel david moor david r. elli
10397,Angela's Ashes,"base best sell autobiographi irish expat frank mccourt, angela' ash follow experi young franki famili tri odd escap poverti endem slum pre-war limerick. film open famili brooklyn, follow death one frankie' siblings, return home, find situat even worse. prejudic frankie' northern irish father make search employ republ difficult despit fought ira, find money, spend money drink. drama emigr irish-american hunger social depriv famili famin alcohol brooklyn new york citi emili watson robert carlyl joe breen alan parker"
200505,Draft Day,"nfl draft, gener manag sonni weaver opportun rebuild team trade number one pick. must decid will sacrific life-chang day hundr young men nfl dreams. drama sport duringcreditssting kevin costner jennif garner tom well ivan reitman"
11954,Lifeforce,space shuttl mission investig halley' comet bring back malevol race space vampir transform london' popul zombies. survivor expedit british author attempt captur mysteri beauti alien woman appear responsible. fantasi horror scienc fiction thriller space marin vampir fli saucer comet alien halley' comet steve railsback peter firth frank finlay tobe hooper
60309,The Conspirator,"mari surratt lone femal charg co-conspir assassin trial abraham lincoln. whole nation turn her, forc reli reluct lawyer uncov truth save life. crime drama histori presid histori conspiraci lawyer trial board hous militari tribun histor union privat club evan rachel wood jame mcavoy kevin kline robert redford"
9787,Lords of Dogtown,"film follow surf skateboard trend origin venice, california 1970s. drama skateboard success independ film woman director emil hirsch victor rasuk rebecca de mornay catherin hardwick"
293646,The 33,"base true stori collaps mine san jose, chile left 33 miner isol underground 69 days. drama histori mine chile base true stori surviv woman director mine accid antonio bandera rodrigo santoro juliett binoch patricia riggen"
6978,Big Trouble in Little China,"trucker, jack burton agre take friend, wang chi pick fiance airport, never expect get involv supernatur battl good evil. wang' fiance emerald green eyes, make perfect target immort sorcerer, lo pan three invinc cronies. lo pan must marri girl green eye regain physic form. action adventur comedi fantasi kung fu chinatown magic mysteri kurt russel kim cattral denni dun john carpent"
133698,Fly Me to the Moon,"success woman love tri break famili curs everi first marriag end divorce, dash alter random stranger marri boyfriend. comedi romanc dian kruger dani boon alic pol pascal chaumeil"
59440,Warrior,"inspir stori estrang famili find redempt unlikeliest places…th mma ring. tommi riordan (tom hardy), ex-marin tragic past, return home enlist father (nick nolte), recov alcohol former wrestl coach, train “sparta”, biggest mma tournament ever held. tommy’ underdog brother, brendan (joel edgerton), fight way tournament, two brother must final confront forc pull apart. ensu gut-wrenching, soul-stirring, unforgett battl lives. action drama bank train beat mix martial art teacher muscleman combat alcohol gym exercis tom hardi jennif morrison nick nolt gavin o'connor"
1770,Michael Collins,"michael collin play crucial role establish irish free state 1920s, becom vilifi hope creat complet independ irish republic. drama thriller civil war fight presidenti elect freedom fighter chines civil war ireland liam neeson aidan quinn stephen rea neil jordan"
10655,Gettysburg,"summer 1863. confederaci push north pennsylvania. union divis converg face them. two great armi clash gettysburg, site theolog school. three days, legendari action littl round top pickett' charge, fate ""one nation, indivisible"" hang balance. war drama histori civil war independ troop armi battl union soldier confeder soldier american civil war jeff daniel tom bereng martin sheen ronald f. maxwel"
8988,Stop-Loss,"veteran soldier return complet tour duti iraq, find life turn upsid arbitrarili order return field duti army. drama war post traumat stress disord iraq war veteran u.s. soldier woman director ryan phillipp abbi cornish joseph gordon-levitt kimberli peirc"
15992,Abandon,"psycholog thriller senior one america' prestigi universities. enorm pressur complet thesi earn top job one world' competit consult firms, kati still cope sudden unexplain disappear first love two year prior. investig continues, kati forc choos past passion new possibilities, even new fact uncovered. drama mysteri thriller alcohol detect dancer nightmar colleg job parti elit suspens drug boyfriend thesi pressur kati holm benjamin bratt charli hunnam stephen gaghan"
17707,Brokedown Palace,"best friend alic darlen take trip thailand graduat high school. thailand, meet captiv australian man, call nick parks. darlen particularli smitten nick convinc alic take nick offer treat two amount day trip hong kong. airport, girl seiz polic shock discov one bag contain heroin. drama thriller holiday prison thailand drug injustic clair dane kate beckinsal bill pullman jonathan kaplan"
77883,The Possession,"young girl buy antiqu box yard sale, unawar insid collect live malici ancient spirit. girl' father team ex-wif find way end curs upon child. horror thriller jeffrey dean morgan natasha cali madison davenport ole borned"
40001,Mrs. Winterbourne,"conni doyl eighteen pregnant boyfriend kick out. accidentali end train meet hugh winterbourn wife patricia pregnant. train wreck wake hosptial find assum patricia. hugh' mother take fall love hugh' brother bill. think everyth go way, ex-boyfriend show up. comedi romanc drama role revers mistaken ident train wreck shirley maclain ricki lake brendan fraser richard benjamin"
64639,Straw Dogs,"l.a. screenwrit david sumner reloc wife, amy, hometown deep south. there, tension build them, brew conflict local becom threat both. drama thriller southern usa rape bar wife husband relationship barn machismo rifl home invas jame marsden kate bosworth alexand skarsgård rod luri"
9903,The Hoax,"would caus fantast media frenzy, clifford irv sell bogu biographi howard hugh premier publish hous earli 1970s. comedi drama fli 1970 fals ident biographi richard gere alfr molina marcia gay harden lass hallström"
21338,Stone Cold,"joe huff (brian bosworth) tough, loner cop flair infiltr danger biker gangs. fbi blackmail joe undercov oper entail infiltr ""the brotherhood"" - power mississippi biker gang link murder govern offici well deal drug mafia. action crime thriller undercov fbi biker cop motorcycl gang brian bosworth lanc henriksen william forsyth craig r. baxley"
20766,The Road,"father son walk alon burn america. noth move ravag landscap save ash wind water. cold enough crack stones, and, snow fall gray. sky dark. destin warmer south, although know what, anything, await there. adventur drama post-apocalypt dystopia patern duringcreditssting viggo mortensen kodi smit-mcphe charliz theron john hillcoat"
24264,Sheena,"sheena' white parent kill safari. rais mystic witch woman african tribe. foster mother frame murder polit leader, sheena newsman, vic casey forc flee pursu mercenari hire real killer, hope assum power. sheena' abil talk anim knowledg jungl lore give chanc high tech weapon mercenaries. action adventur comedi fantasi scienc fiction africa mercenari adventur femal hero jungl girl tanya robert ted wass donovan scott john guillermin"
19803,Underclassman,young detect goe undercov elit privat school destroy intern stolen car ring. action comedi polic high school undercov cop nick cannon roselyn sánchez shawn ashmor marco siega
20309,Say It Isn't So,"boy meet girl; boy fall love (and wild, non-stop sex) girl; boy lose girl... discov brother sister! learn victim ultim case mistaken identity, lovesick young man -- everyon still think taboo thrill -- must race across countri stop marri anoth man. comedi romanc chri klein heather graham orlando jone j.b. roger"
9912,The World's Fastest Indian,"life stori new zealand burt munro, spent year build 1920 indian motorcycl -- bike help set land-spe world record utah' bonnevil salt flat 1967. drama new zealand utah life' dream independ film motorcycl motorcycl race trailer mortgag anthoni hopkin iain rea tessa mitchel roger donaldson"
9067,Tank Girl,"base british cult comic-strip, tank-rid anti-heroin fight mega-corporation, control world' water supply. action comedi fantasi scienc fiction destroy dystopia reincarn desert artial art woman director lori petti ice-t naomi watt rachel talalay"
27360,King's Ransom,"hope foil gold-dig wife' plan, loathsom businessman arrang kidnapping, realiz plenti peopl interest wealth well. comedi crime caper action anthoni anderson jay mohr kellita smith jeffrey w. byrd"
8338,Blindness,"sudden plagu blind devast city, small group afflict band togeth triumphantli overcom horrif condit impos quarantine. drama mysteri scienc fiction thriller fight blind impair vision asylum leader societi eye specialist upris doomsday plagu juliann moor mark ruffalo alic braga fernando meirel"
168705,BloodRayne,"eighteenth centuri romania, rayne, dhampir (half-human, half-vampire), prone fit blind blood rage saddl compunct humans, strive aveng mother' rape father, kagan, king vampires. two vampir hunters, sebastian vladimir, brimston societi persuad join cause. action adventur fantasi horror vampir vampir hunter base video game romania kristanna loken ben kingsley michel rodriguez uwe boll"
72113,Carnage,"11-year-old zachari cowan strike classmat across face stick argument, victim' parent invit zachary' parent brooklyn apart deal incid civil manner. comedi drama flat mobil phone hamster insult dark comedi writer tulip meet puke pant liber kate winslet jodi foster christoph waltz roman polanski"
9729,Where the Truth Lies,ambiti report probe reason behind sudden split 1950 comedi team. drama mysteri thriller sex journalist journal 1970 entertain one-night stand extramarit affair sex parti kevin bacon colin firth alison lohman atom egoyan
94352,Cirque du Soleil: Worlds Away,"origin stori featur perform cirqu du soleil. young woman entranc aerialist. fall dreamlik world cirqu du soleil separated, travel differ tent world tri find other. fantasi famili clown music mime cirqu du soleil carni aerialist erica linz igor zaripov matt gilland andrew adamson"
22256,Without Limits,"film follow life famou 1970 runner steve prefontain youth day oregon univers oregon work legendari coach bill bowerman, later olymp munich earli death 24 car crash. drama run olymp game sport athlet billi crudup donald sutherland monica potter robert town"
12404,Me and Orson Welles,"new york, 1937. teenag hire star orson welles' product juliu caesar becom attract career-driven product assistant. comedi drama romanc new york base novel histor figur theater 1930 zac efron clair dane christian mckay richard linklat"
152742,The Best Offer,"virgil oldman world renown antiqu expert auctioneer. eccentr genius, lead solitari life, go extrem length keep distanc messi human relationships. appoint beauti emot damag clair overse valuat sale family’ priceless art collection, virgil allow form attach – soon engulf passion rock bland exist core. drama romanc crime mysteri paint auction confid game fine art honey pot geoffrey rush jim sturgess sylvia hoek giusepp tornator"
11699,The Bad Lieutenant: Port of Call - New Orleans,"terrenc mcdonagh, new orlean polic sergeant, start good cop, receiv medal promot lieuten heroism hurrican katrina. heroic act, mcdonagh injur back later becom addict prescript pain medication. mcdonagh find involv drug dealer suspect murder famili african immigrants. drama crime polic brutal organ crime policeman illeg drug murder investig corrupt cop nicola cage eva mend val kilmer werner herzog"
49953,A Turtle's Tale: Sammy's Adventures,"sea turtl hatch 1959 spend next 50 year travel world chang global warming. born baja, california beach 1959, new hatchl sammi must fellow newborn sea turtl doing: race across beach ocean captur seagul crab. thu begin sammy' incred fifty-year ocean journey. along way meet best friend, fellow turtl name ray, overcom obstacl natur man-mad tri fulfil dream travel around world. throughout voyage, sammi never forget shelli - turtl save first day love passion afar. base actual trajectori sea turtle' life, film illustr danger human pose species' survival. film combin entertain import environment message. anim famili global warm sea turtl 3d yuri lowenth gemma arterton isabel fuhrman ben stassen"
48034,Little White Lies,"despit traumat event, group friend decid go ahead annual beach vacation. relationships, convictions, sens guilt friendship sore tested. final forc littl white lie tell other. comedi drama american footbal countri hous motorboat male femal relationship thirti someth beach hous organ food weasel group friend reprimand declar love parent child relationship text low tide forc interrupt vacat osteopath lovesick françoi cluzet marion cotillard benoît magimel guillaum canet"
39845,Love Ranch,stori coupl start first legal brothel nevada boxer piec of. drama independ film helen mirren joe pesci sergio peris-mencheta taylor hackford
25353,The True Story of Puss 'n Boots,"free adapt charl perrault' famou puss'n boots, ""the true stori puss'n boots"" stori young old first time cinema screens. famili adventur anim cat surreal cartoon cat jérôme deschamp yoland moreau louis wallon jérôme deschamp"
36696,Space Dogs,"belka, amaz fli dog unexpectedli hurdl street moscow rocket malfunct one circu routines. fortun crash lead meet streetwis dog name strelka irredeem rat friend venya. togeth amus friend found along way, three find space program-train center get sent away rocket, leav planet earth... famili anim russia space mission space outer space dog anna bolshova evgeni mironov sergey garmash inna evlannikova"
109091,The Counselor,rich success lawyer name counselor get marri fiancé soon meet middle-man known westray tell drug traffick plan taken horribl twist must protect soon bride-to-b lover truth drug busi uncov target becom chosen. thriller crime drama poetri lawyer drug smuggl drug traffick red dress michael fassbend cameron diaz javier bardem ridley scott
38543,Ironclad,"year 1215, rebel baron england forc despis king john put royal seal magna carta, semin document upheld right free men. yet within month pledg great charter, king reneg word assembl mercenari armi south coast england intent bring baron countri back tyrann rule. bar way stood mighti rochest castle, place would becom symbol rebel' moment struggl justic freedom. romanc adventur action histori ambush hero fight castl battlefield duel king order templar jame purefoy kate mara jason flemyng jonathan english"
33157,Waterloo,"defeat franc imprison napoleon elba, end two decad war, europ shock find napoleon escap caus french armi defect king back him. best british generals, duke wellington, beat napolean' best gener spain portugal, must beat napoleon anglo alli army. histori action drama biographi napoleon bonapart waterloo rod steiger christoph plummer orson well sergey bondarchuk"
290864,Kung Fu Jungle,"martial art instructor work polic academi get imprison kill man accident. viciou killer start target martial art masters, instructor offer help polic return freedom. crime action thriller martial art kung fu serial killer donni yen charli yeung wang baoqiang teddi chan"
242166,Red Sky,"disgrac top gun fighter pilot butch master lead rogu squad recoveri wmd. master must navig fractur friendship, love triangle, must take sky reclaim militari person honor. action thriller love triangl middl east fight kidnap missil pilot honor betray mission conspiraci attack explos combat jet militari rogu squad wmd dog fight cam gigandet rachael leigh cook shane west mario van peebl"
859,Dangerous Liaisons,danger liaison film base novel name choderlo de laclo set 18th centuri france. marquis de merteuil’ ask ex-lov vicomt de valmont seduc futur wife anoth ex-lov return one last night her. yet thing don’t go plan love triangl drama. drama romanc lovesick sexual cheat cynic ladykil fiancé arrang marriag passion seduct love letter boredom courtli life french revolut lover plan prais gender role glenn close john malkovich michel pfeiffer stephen frear
83770,On the Road,"dean sal portrait beat generation. search ""it"" result fast paced, energet roller coaster ride high low throughout u.s. adventur drama base novel cemeteri narrat nuditi funer song friendship road trip marijuana snow cigarett smoke writer photograph road sex scene typewrit voic suicid thought road movi denver colorado kerouac garrett hedlund sam riley kristen stewart walter sall"
168,Star Trek IV: The Voyage Home,"fugit feder dare rescu spock doom genesi planet, admir kirk (william shatner) crew begin journey home face justic actions. near earth, find merci mysteri alien presenc whose signal slowli destroy planet. desper attempt answer call probe, kirk crew race back late twentieth century. howev soon find world knew alien anyth encount far reach galaxy! scienc fiction adventur save world san francisco uss enterprise-a time travel whale marin biologist vulcan space opera william shatner leonard nimoy deforest kelley leonard nimoy"
1246,Rocky Balboa,"lose highli public virtual box match ex-champ rocki balboa, reign heavyweight titleholder, mason dixon retali challeng rocki nation televised, 10-round exhibit bout. surpris son friends, rocki agre come retir face oppon who' faster, stronger thirti year junior. drama philadelphia transport fight love one' life public boxer grave tombston tv station box match comeback train restaur owner world champion challeng virtual fight defeat victori cancer over-the-hil fighter sylvest stallon burt young milo ventimiglia sylvest stallon"
4233,Scream 2,"two year terrifi event occur woodsboro, sidney attend windsor colleg cincinnati, gale weathers' best sell book sidney' life made major motion picture. two colleg student kill theatr watch new film 'stab', sidney know deep histori repeat itself. horror mysteri film festiv slaughter slasher david arquett neve campbel courteney cox we craven"
174751,Jane Got a Gun,"outlaw husband return home shot eight bullet bare alive, jane reluctantli reach ex-lov seen ten year help defend farm time come husband' gang eventu track finish job. action drama western natali portman joel edgerton ewan mcgregor gavin o'connor"
184098,Think Like a Man Too,"coupl back wed la vegas, plan romant weekend go awri variou misadventur get compromis situat threaten derail big event. comedi romanc adam brodi michael eali jerri ferrara tim stori"
2069,The Whole Nine Yards,"mobster name jimmi tulip agre cooper fbi investig order stay prison; reloc author life suburban anonym part wit protect program. long coupl new neighbor figur true ident come knock see one hit, suburban style. comedi crime bounti gangster boss montreal gangster dentist hoodlum bruce willi matthew perri rosanna arquett jonathan lynn"
1788,Footloose,"teenag ren famili move big-citi chicago small town west, real case cultur shock. drama famili music romanc danc dancer danc music danc teacher kevin bacon john lithgow diann wiest herbert ross"
11635,Old School,three friend attempt recaptur glori day open fratern near alma mater. comedi sex doll streak mouth mouth resuscit luke wilson ferrel vinc vaughn todd phillip
177,The Fisher King,two troubl men face terribl destini event past join togeth mission find holi grail thu save themselves. comedi drama holi grail homeless person loss lover mental diseas sens guilt suppress past yuppi cynic fantasi self-discoveri housebreak forgiv gun rampag talk show legend unsoci person run amok jeff bridg robin william merced ruehl terri gilliam
3600,I Still Know What You Did Last Summer,"unfinish busi co juli jame bring murder bahama terror friends, karla, tyrel will, vacation. ray bronson surviv bloodi attack alongsid juli two summer ago, get island time save everyone? horror mysteri thriller competit island radio bahama colleg knife fisherman vacat reveng murder marijuana resort blood slasher storm hook killer jennif love hewitt freddi prinz jr. mekhi phifer danni cannon"
2621,Return to Me,"took lot cajol get bob (duchovny), recent widow architect, go blind date quirki irish-italian eatery. there, smitten instantli date sharp-wit waitress, grace (driver). everyth seem go great unbeliev truth revealed, one could easili break heart good. romanc comedi drama transplant love one' life veterinarian woman director david duchovni minni driver carrol o'connor bonni hunt"
10358,Zack and Miri Make a Porno,"lifelong platon friend zack miri look solv respect cash-flow problem make adult film together. camera roll, however, duo begin sens may feel previous thought. comedi pornographi love one' life platon love pornograph video best friend sex comedi best friend love aftercreditssting duringcreditssting seth rogen elizabeth bank jennif schwalbach smith kevin smith"
10480,Nurse Betty,"happen person decid life mere state mind? betty, small-town waitress soap opera fan fair oaks, kansas, refus believ can't love life realli exist. all, life excus living. traumat savag event, betti enter fugu state allow -- even encourag -- keep functioning... kind altern reality. comedi crime thriller independ film nativ american violenc soap opera use car dealer nurs uniform femal bartend tv product heart specialist formosa cafe hollywood tv writer murder duo rené zellweg morgan freeman chri rock neil labut"
10313,The Men Who Stare at Goats,"report iraq might stori lifetim meet lyn cassady, guy claim former member u.s. army' new earth army, unit employ paranorm power missions. comedi war vietnam veteran kuwait new age stare contest drug use paranoid fantasi hippi lifestyl georg clooney ewan mcgregor jeff bridg grant heslov"
18828,Double Take,"governor mexican state assassinated. soon after, junior execut daryl chase' life turn upsid down: flag huge transfer fund mexican account probabl illegal, attack apartment, rescu cia agent, find secretari shot dead, wit two cop get killed. call cia guy tell grab next train mexico. leav adventur drama action comedi romanc mexico cia fbi train orlando jone eddi griffin garcel beauvai georg gallo"
3558,"Girl, Interrupted","set chang world late 1960's, susanna kaysen' prescrib ""short rest"" psychiatrist met becom strange, unknown journey alice' wonderland, struggl thin line normal crazy. susanna soon realiz hard get committed, ultim choos world peopl belong insid difficult world realiti outside. drama base novel suicid attempt puberti biographi borderlin person disord winona ryder angelina joli clea duval jame mangold"
13476,Win a Date with Tad Hamilton!,"small-town girl win date hollywood star contest. date goe better expected, love triangl form girl, celebrity, girl' best friend. comedi romanc celebr romant comedi male femal relationship movi star josh duhamel kate bosworth topher grace robert luket"
10208,Muppets from Space,"gonzo' breakfast cereal tell descend alien anoth planet, attempt extraterrestri commun get kidnap secret govern agency, prompt muppet spring action. hard believ gonzo' stori first, kermit friend soon find epic journey outer space fill plenti intergalact misadventures. fantasi comedi scienc fiction famili puppet muppet steve whitmir dave goelz bill barretta tim hill"
